Judul Berita,Keyword,Sumber Berita,Tanggal Terbit,URL
Harga Sembako Jogja Hari Ini 8 Mei 2025: Gula Pasir Rp 18 Ribuan Sekilo,Harga gula pasir,Detik.com,2025-11-26,https://www.detik.com/jogja/bisnis/d-7905350/harga-sembako-jogja-hari-ini-8-mei-2025-gula-pasir-rp-18-ribuan-sekilo
"Tambang Ilegal Ditertibkan, Harga Pasir Tasikmalaya Meroket",Harga gula pasir,Detik.com,2025-11-26,https://www.detik.com/jabar/berita/d-7948038/tambang-ilegal-ditertibkan-harga-pasir-tasikmalaya-meroket
Di Pasar Tradisional Harga Gula Merangkak Naik,Harga gula pasir,Detik.com,2025-11-26,https://finance.detik.com/foto-bisnis/d-6768716/di-pasar-tradisional-harga-gula-merangkak-naik
"Harga Gula Terjun Bebas, 100 Ribu Ton Tak Laku",Harga gula pasir,Detik.com,2025-11-26,https://finance.detik.com/industri/d-8058409/harga-gula-terjun-bebas-100-ribu-ton-tak-laku
Harga Sembako Jogja Hari Ini 14 Maret 2025: Gula Pasir Lokal Naik Jadi Segini,Harga gula pasir,Detik.com,2025-11-26,https://www.detik.com/jogja/bisnis/d-7822959/harga-sembako-jogja-hari-ini-14-maret-2025-gula-pasir-lokal-naik-jadi-segini
Pemkot Mataram Cari Akar Masalah Harga Daging Ayam Tak Turun Sejak 3 Bulan,Harga ayam broiler,Detik.com,2025-11-26,https://www.detik.com/bali/nusra/d-8228735/pemkot-mataram-cari-akar-masalah-harga-daging-ayam-tak-turun-sejak-3-bulan
Transmart Full Day Sale! Ayam Broiler Diobral Murah,Harga ayam broiler,Detik.com,2025-11-26,https://finance.detik.com/berita-ekonomi-bisnis/d-8224286/transmart-full-day-sale-ayam-broiler-diobral-murah
"Obral Ayam Broiler Murah, Cuma di Transmart Full Day Sale",Harga ayam broiler,Detik.com,2025-11-26,https://finance.detik.com/berita-ekonomi-bisnis/d-8223133/obral-ayam-broiler-murah-cuma-di-transmart-full-day-sale
Banting Harga! Ayam Broiler Murah Meriah di Transmart Full Day Sale,Harga ayam broiler,Detik.com,2025-11-26,https://finance.detik.com/berita-ekonomi-bisnis/d-7876791/banting-harga-ayam-broiler-murah-meriah-di-transmart-full-day-sale
"Harga Sembako Jatim 22 November 2025, Harga Telur Ayam Rp 27.968 Per Kilogram",Harga ayam broiler,Detik.com,2025-11-26,https://www.detik.com/jatim/bisnis/d-8223080/harga-sembako-jatim-22-november-2025-harga-telur-ayam-rp-27-968-per-kilogram
Banting Harga! Beli Ayam Broiler di Transmart Full Day Sale Semurah Ini,Harga ayam broiler,Detik.com,2025-11-26,https://finance.detik.com/berita-ekonomi-bisnis/d-8031278/banting-harga-beli-ayam-broiler-di-transmart-full-day-sale-semurah-ini
Banting Harga! Daging Ayam Broiler di Transmart Full Day Sale Jadi Segini,Harga ayam broiler,Detik.com,2025-11-26,https://finance.detik.com/berita-ekonomi-bisnis/d-8020170/banting-harga-daging-ayam-broiler-di-transmart-full-day-sale-jadi-segini
Mendag Wanti-wanti Harga Ayam hingga Cabai Naik saat Nataru,Harga ayam broiler,Detik.com,2025-11-26,https://finance.detik.com/berita-ekonomi-bisnis/d-8222291/mendag-wanti-wanti-harga-ayam-hingga-cabai-naik-saat-nataru
Ayam Broiler Banting Harga di Transmart Full Day Sale,Harga ayam broiler,Detik.com,2025-11-26,https://finance.detik.com/berita-ekonomi-bisnis/d-8166336/ayam-broiler-banting-harga-di-transmart-full-day-sale
Harga Sembako Jogja Hari Ini 21 November 2025: Daging Ayam-2 Jenis Cabai Naik!,Harga ayam broiler,Detik.com,2025-11-26,https://www.detik.com/jogja/bisnis/d-8221700/harga-sembako-jogja-hari-ini-21-november-2025-daging-ayam-2-jenis-cabai-naik
Breaking News,Harga daging,Kumparan.com,2025-11-26,/breakingnews
Green Initiative,Harga daging,Kumparan.com,2025-11-26,/topic/green-initiative
Halal Living,Harga daging,Kumparan.com,2025-11-26,/topic/halal-living
Video Story,Harga daging,Kumparan.com,2025-11-26,/video-story
Audio Story,Harga daging,Kumparan.com,2025-11-26,/audio-story
Trending,Harga daging,Kumparan.com,2025-11-26,/trending
kumparanPLUS,Harga daging,Kumparan.com,2025-11-26,/kumparan-plus
Opini & Cerita,Harga daging,Kumparan.com,2025-11-26,/opini-cerita
Harga Daging Kambing per Kg dan 3 Tip Memasak agar Empuk dan Tidak BauKiriman PenggunaBerita Terkini,Harga daging,Kumparan.com,2025-11-26,/berita-terkini/harga-daging-kambing-per-kg-dan-3-tip-memasak-agar-empuk-dan-tidak-bau-25DMsJl0qdz
Mentan Amran Pastikan Harga Daging Ayam Normal dalam SepekankumparanBISNIS,Harga daging,Kumparan.com,2025-11-26,/kumparanbisnis/mentan-amran-pastikan-harga-daging-ayam-normal-dalam-sepekan-24x9ZnIEI0g
Breaking News,Harga cabai,Kumparan.com,2025-11-26,/breakingnews
Green Initiative,Harga cabai,Kumparan.com,2025-11-26,/topic/green-initiative
Halal Living,Harga cabai,Kumparan.com,2025-11-26,/topic/halal-living
Video Story,Harga cabai,Kumparan.com,2025-11-26,/video-story
Audio Story,Harga cabai,Kumparan.com,2025-11-26,/audio-story
Trending,Harga cabai,Kumparan.com,2025-11-26,/trending
kumparanPLUS,Harga cabai,Kumparan.com,2025-11-26,/kumparan-plus
Opini & Cerita,Harga cabai,Kumparan.com,2025-11-26,/opini-cerita
"Prabowo: Kalau Satu Keluarga Punya 5 Pot, Harga Cabai Tidak Akan Mahal LagikumparanBISNIS",Harga cabai,Kumparan.com,2025-11-26,/kumparanbisnis/prabowo-kalau-satu-keluarga-punya-5-pot-harga-cabai-tidak-akan-mahal-lagi-24vudxosC64
"H-2 Lebaran, Harga Cabai dan Daging Sapi Terus Merangkak NaikkumparanBISNIS",Harga cabai,Kumparan.com,2025-11-26,/kumparanbisnis/h-2-lebaran-harga-cabai-dan-daging-sapi-terus-merangkak-naik-24m1axd9hJA
Breaking News,Harga beras,Kumparan.com,2025-11-26,/breakingnews
Green Initiative,Harga beras,Kumparan.com,2025-11-26,/topic/green-initiative
Halal Living,Harga beras,Kumparan.com,2025-11-26,/topic/halal-living
Video Story,Harga beras,Kumparan.com,2025-11-26,/video-story
Audio Story,Harga beras,Kumparan.com,2025-11-26,/audio-story
Trending,Harga beras,Kumparan.com,2025-11-26,/trending
kumparanPLUS,Harga beras,Kumparan.com,2025-11-26,/kumparan-plus
Opini & Cerita,Harga beras,Kumparan.com,2025-11-26,/opini-cerita
Harga Beras Medium di Palembang Naik Menjadi Rp 13.500 per KilogramMedia PartnerUrban Id,Harga beras,Kumparan.com,2025-11-26,/urbanid/harga-beras-medium-di-palembang-naik-menjadi-rp-13-500-per-kilogram-25jq0cP6v5r
Aprindo Sulut Akui Harga Beras Naik karena Ada Penyesuaian di Tingkat PemasokMedia PartnerManado Bacirita,Harga beras,Kumparan.com,2025-11-26,/manadobacirita/aprindo-sulut-akui-harga-beras-naik-karena-ada-penyesuaian-di-tingkat-pemasok-25jVnUVH2vo
Breaking News,Harga bawang merah,Kumparan.com,2025-11-26,/breakingnews
Green Initiative,Harga bawang merah,Kumparan.com,2025-11-26,/topic/green-initiative
Halal Living,Harga bawang merah,Kumparan.com,2025-11-26,/topic/halal-living
Video Story,Harga bawang merah,Kumparan.com,2025-11-26,/video-story
Audio Story,Harga bawang merah,Kumparan.com,2025-11-26,/audio-story
Trending,Harga bawang merah,Kumparan.com,2025-11-26,/trending
kumparanPLUS,Harga bawang merah,Kumparan.com,2025-11-26,/kumparan-plus
Opini & Cerita,Harga bawang merah,Kumparan.com,2025-11-26,/opini-cerita
Breaking News,Harga minyak goreng,Kumparan.com,2025-11-26,/breakingnews
Green Initiative,Harga minyak goreng,Kumparan.com,2025-11-26,/topic/green-initiative
Halal Living,Harga minyak goreng,Kumparan.com,2025-11-26,/topic/halal-living
Video Story,Harga minyak goreng,Kumparan.com,2025-11-26,/video-story
Audio Story,Harga minyak goreng,Kumparan.com,2025-11-26,/audio-story
Trending,Harga minyak goreng,Kumparan.com,2025-11-26,/trending
kumparanPLUS,Harga minyak goreng,Kumparan.com,2025-11-26,/kumparan-plus
Opini & Cerita,Harga minyak goreng,Kumparan.com,2025-11-26,/opini-cerita
Breaking News,Harga telur ayam,Kumparan.com,2025-11-26,/breakingnews
Green Initiative,Harga telur ayam,Kumparan.com,2025-11-26,/topic/green-initiative
Halal Living,Harga telur ayam,Kumparan.com,2025-11-26,/topic/halal-living
Video Story,Harga telur ayam,Kumparan.com,2025-11-26,/video-story
Audio Story,Harga telur ayam,Kumparan.com,2025-11-26,/audio-story
Trending,Harga telur ayam,Kumparan.com,2025-11-26,/trending
kumparanPLUS,Harga telur ayam,Kumparan.com,2025-11-26,/kumparan-plus
Opini & Cerita,Harga telur ayam,Kumparan.com,2025-11-26,/opini-cerita
Breaking News,Harga kedelai,Kumparan.com,2025-11-26,/breakingnews
Green Initiative,Harga kedelai,Kumparan.com,2025-11-26,/topic/green-initiative
Halal Living,Harga kedelai,Kumparan.com,2025-11-26,/topic/halal-living
Video Story,Harga kedelai,Kumparan.com,2025-11-26,/video-story
Audio Story,Harga kedelai,Kumparan.com,2025-11-26,/audio-story
Trending,Harga kedelai,Kumparan.com,2025-11-26,/trending
kumparanPLUS,Harga kedelai,Kumparan.com,2025-11-26,/kumparan-plus
Opini & Cerita,Harga kedelai,Kumparan.com,2025-11-26,/opini-cerita
Foto: Perajin Tempe di Tanjung Priok Keluhkan Kenaikan Harga Kedelai ImporkumparanBISNIS,Harga kedelai,Kumparan.com,2025-11-26,/kumparanbisnis/foto-perajin-tempe-di-tanjung-priok-keluhkan-kenaikan-harga-kedelai-impor-24sL4tzUdEe
Puan Minta Pemerintah Antisipasi Naiknya Harga Kedelai Imbas Kokohnya Dolar ASkumparanBISNIS,Harga kedelai,Kumparan.com,2025-11-26,/kumparanbisnis/puan-minta-pemerintah-antisipasi-naiknya-harga-kedelai-imbas-kokohnya-dolar-as-21RUWXvsbzS
Breaking News,demonstrasi,Kumparan.com,2025-11-26,/breakingnews
Green Initiative,demonstrasi,Kumparan.com,2025-11-26,/topic/green-initiative
Halal Living,demonstrasi,Kumparan.com,2025-11-26,/topic/halal-living
Video Story,demonstrasi,Kumparan.com,2025-11-26,/video-story
Audio Story,demonstrasi,Kumparan.com,2025-11-26,/audio-story
Trending,demonstrasi,Kumparan.com,2025-11-26,/trending
kumparanPLUS,demonstrasi,Kumparan.com,2025-11-26,/kumparan-plus
Opini & Cerita,demonstrasi,Kumparan.com,2025-11-26,/opini-cerita
DemonstrasiKiriman PenggunaYusuf Arifin,demonstrasi,Kumparan.com,2025-11-26,/yusuf-arifin/demonstrasi-1uNL9aMwWOc
"Fakta Halte Jaga Jakarta, Fasilitas Publik yang Sempat Terbakar saat DemonstrasiKiriman PenggunaBerita Terkini",demonstrasi,Kumparan.com,2025-11-26,/berita-terkini/fakta-halte-jaga-jakarta-fasilitas-publik-yang-sempat-terbakar-saat-demonstrasi-25pBSLEGygn
Breaking News,panen raya,Kumparan.com,2025-11-26,/breakingnews
Green Initiative,panen raya,Kumparan.com,2025-11-26,/topic/green-initiative
Halal Living,panen raya,Kumparan.com,2025-11-26,/topic/halal-living
Video Story,panen raya,Kumparan.com,2025-11-26,/video-story
Audio Story,panen raya,Kumparan.com,2025-11-26,/audio-story
Trending,panen raya,Kumparan.com,2025-11-26,/trending
kumparanPLUS,panen raya,Kumparan.com,2025-11-26,/kumparan-plus
Opini & Cerita,panen raya,Kumparan.com,2025-11-26,/opini-cerita
"Panen Raya Udang Windu di Pulau Lakkang, Wujud Tingkatkan Ekonomi UmatKiriman PenggunaDT Peduli",panen raya,Kumparan.com,2025-11-26,/markom-dtp/panen-raya-udang-windu-di-pulau-lakkang-wujud-tingkatkan-ekonomi-umat-2692sh81KmK
DPRD Kalbar Panen Raya Bareng Petani di Desa Parit BaruMedia PartnerHiPontianak,panen raya,Kumparan.com,2025-11-26,/hipontianak/dprd-kalbar-panen-raya-bareng-petani-di-desa-parit-baru-25u3StcDV6l
Breaking News,hari raya kurban,Kumparan.com,2025-11-26,/breakingnews
Green Initiative,hari raya kurban,Kumparan.com,2025-11-26,/topic/green-initiative
Halal Living,hari raya kurban,Kumparan.com,2025-11-26,/topic/halal-living
Video Story,hari raya kurban,Kumparan.com,2025-11-26,/video-story
Audio Story,hari raya kurban,Kumparan.com,2025-11-26,/audio-story
Trending,hari raya kurban,Kumparan.com,2025-11-26,/trending
kumparanPLUS,hari raya kurban,Kumparan.com,2025-11-26,/kumparan-plus
Opini & Cerita,hari raya kurban,Kumparan.com,2025-11-26,/opini-cerita
Breaking News,hari raya idul fitri,Kumparan.com,2025-11-26,/breakingnews
Green Initiative,hari raya idul fitri,Kumparan.com,2025-11-26,/topic/green-initiative
Halal Living,hari raya idul fitri,Kumparan.com,2025-11-26,/topic/halal-living
Video Story,hari raya idul fitri,Kumparan.com,2025-11-26,/video-story
Audio Story,hari raya idul fitri,Kumparan.com,2025-11-26,/audio-story
Trending,hari raya idul fitri,Kumparan.com,2025-11-26,/trending
kumparanPLUS,hari raya idul fitri,Kumparan.com,2025-11-26,/kumparan-plus
Opini & Cerita,hari raya idul fitri,Kumparan.com,2025-11-26,/opini-cerita
Breaking News,Harga gula pasir,Kumparan.com,2025-11-26,/breakingnews
Green Initiative,Harga gula pasir,Kumparan.com,2025-11-26,/topic/green-initiative
Halal Living,Harga gula pasir,Kumparan.com,2025-11-26,/topic/halal-living
Video Story,Harga gula pasir,Kumparan.com,2025-11-26,/video-story
Audio Story,Harga gula pasir,Kumparan.com,2025-11-26,/audio-story
Trending,Harga gula pasir,Kumparan.com,2025-11-26,/trending
kumparanPLUS,Harga gula pasir,Kumparan.com,2025-11-26,/kumparan-plus
Opini & Cerita,Harga gula pasir,Kumparan.com,2025-11-26,/opini-cerita
Breaking News,Harga ayam broiler,Kumparan.com,2025-11-26,/breakingnews
Green Initiative,Harga ayam broiler,Kumparan.com,2025-11-26,/topic/green-initiative
Halal Living,Harga ayam broiler,Kumparan.com,2025-11-26,/topic/halal-living
Video Story,Harga ayam broiler,Kumparan.com,2025-11-26,/video-story
Audio Story,Harga ayam broiler,Kumparan.com,2025-11-26,/audio-story
Trending,Harga ayam broiler,Kumparan.com,2025-11-26,/trending
kumparanPLUS,Harga ayam broiler,Kumparan.com,2025-11-26,/kumparan-plus
Opini & Cerita,Harga ayam broiler,Kumparan.com,2025-11-26,/opini-cerita
